index,Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes,compound,positive,negative,neutral_sentiment,anger,disgust,fear,joy,neutral,sadness,surprise
0,"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amore,Not My Favorite from the Paula's Choice Lineup,"Since menopause, although my skin is still oily in areas and I seem to retain a build-up of dead, dull skin, especially in those oily zones. I have to admit, I was using a facial cleanser from a pricey cosmetic site that was great because you would gently exfoliate your skin, leave it on for a short time, then rinse it off. However, that product was expensive, and inconvenient because I had to pay for shipping, unless I spent a bit more. So, I was looking for a replacement. I chose Paula's Choice Skin Perfecting Exfoliant because I love other products from the company. It has Salicylic Acid, which is good for the skin and, according to other reviews, exfoliates well. The problem is that you wash your face, then apply this product and leave it on. Unfortunately, I find it somewhat oily and can feel it on my skin, which is uncomfortable. Because of that, I use it only at bedtime. So far, it hasn’t worked as well as the previous product. I’m uncertain if this is because it isn’t as effective, or because I don’t use it as much as I should since I don’t like the way it feels. So, for me, it isn’t the right product to fit my needs.",11/1/2024,3.0,Yes,0,0.8885,0.138,0.101,0.761,0.011203762143850327,0.39875394105911255,0.05979032814502716,0.0036225991789251566,0.3429054319858551,0.17468474805355072,0.009039239026606083
1,"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Níco,I think it’s good?,"I’m going to be honest with you I did not look at the size of the bottle before I bought it so when it came as a teeny tiny travel size for like the price of a full size I was a little taken aback but I used it anyway. I have no idea what it does. I can’t tell the difference. I was confused that it was a liquid exfoliate and that you didn’t need water to use it, but I’m not a skin care guru so I have no idea. I did get it in my mouth once and it was disgusting but I keep using it and it’s not doing anything bad so that’s a plus.",10/15/2024,3.0,Yes,3,-0.8725,0.064,0.139,0.797,0.006712846923619509,0.9515804648399353,0.0074296086095273495,0.0005134372040629387,0.011252607218921185,0.0017790081910789013,0.020732056349515915
2,"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Bevin,Does what it says,"This toner is not for sensitive skin. It will do what it promises though and purge those pores. For someone with sensitive skin that meant a a breakout all over my nose for me, in the form of painful cystic acne. This may work for people with less sensitive skin, but it was not for me.",10/31/2024,3.0,Yes,0,-0.0387,0.032,0.035,0.933,0.018618222326040268,0.2804396152496338,0.03856935724616051,0.002708429004997015,0.43056538701057434,0.21634696424007416,0.012752124108374119
3,"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Kim H,Definitely An Exfoliant!,"Bought due to high reviews, but still deciding if I like this product. For sure - use ONLY at night because it is definitely an exfoliant.  You don't want to include this in your day regiment to see skin flaking off as you apply make-up.  I don't exactly agree with their claim of hydrating. It doesn't dry one out but there is no additional hydrating affect that I can tell.  It is just neutral which is nice for an exfoliating product.  I live in AZ so hydration is a major part of skin care for me. This is exfoliating but not hydrating in my opinion.  And when you think on it, exfoliating and hydrating is an oxymoron.  I don't know how it would do with retinal at night as I've read mixed reviews on using this together with a retinoid - some say definitely don't do, others say it's ok. I tend to be more cautious and have not done.  I'm thinking this could be useful one or two nights a week where one doesn't use a retinoid, or during days when not going anywhere.  On the plus plus side, it has no odor, and for the money it is ALOT of product.  I can see this lasting several years.  Age 55, combo skin, occasional acne. As I said, still deciding if I like and/or need this.",5/26/2024,3.0,Yes,43,0.9675,0.129,0.055,0.815,0.008248678408563137,0.03721657767891884,0.035766422748565674,0.012564796954393387,0.8859226107597351,0.013428138568997383,0.006852844730019569
4,"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,leo,i think it's not for me,"so many people have good experiences eith this so i think maybe just my skin didn't like it. i have never had sensitive skin. usually things work for me. so when i kept being recommended this, i thought i should give it a go. it didn't do anything for my acne or skin, it didn't tone at all.in fact it made my skin dry out immensely before becoming an oil slick immediately after and it made me break out in hives on my chin, mouth corners, forehead, under eyes/cheeks, and eye brow/eyelid areas.the instructions say not to rinse it off so i didn't but when i noticed that even with just using it once or twice a week (after three months of every other day as it says) it was only making my skin tough and flakey and break out more and caused hives on me. i started to rinse it off but that didn't help either. what helped was completely stopping using it and my skin STILL isn't back to normal.",8/5/2024,3.0,Yes,4,-0.6348,0.02,0.051,0.929,0.16688822209835052,0.0369359515607357,0.02004006691277027,0.022885065525770187,0.15588945150375366,0.4967971742153168,0.10056404769420624
5,"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Nutts,Expensive for the volume,You don't realize how small 1oz is until you see this bottle.,10/16/2024,3.0,Yes,0,0.0,0.0,0.0,1.0,0.00805774424225092,0.00741176400333643,0.002808772725984454,0.0026863336097449064,0.049852922558784485,0.0017700549215078354,0.9274124503135681
6,"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Not for narrow feet,Didn’t see to do anything for me,"I’ve used this for a few months. Cycling with a mild retinol, hydrating moisturizer and vitamin c. I can’t attribute any skin changes to this product specifically. I feel whether I used it or not my skin was the same.The vitamin C (ROC) made the biggest difference in skin texture and pigmentation. I’ll give it another try.Tiny bottle but you don’t need much.",10/2/2024,3.0,Yes,0,0.296,0.055,0.0,0.945,0.00548305781558156,0.12064856290817261,0.004029950127005577,0.01339719071984291,0.8138588070869446,0.0318545401096344,0.01072795782238245
7,"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Cat Pham,Quality,"It doesn't work on my face.my fave is oily skin. While using this product, my face break out more and more. Omg, so terrible! 🥲🥲",9/4/2024,3.0,Yes,0,-0.4045,0.095,0.151,0.754,0.016917794942855835,0.08620797842741013,0.7167719602584839,0.005023868288844824,0.005693579092621803,0.14818637073040009,0.021198425441980362
8,"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Bittersweetie,Not sure,I'm not really sure what this is supposed to do I can't really tell if it is doing anything but so far it's not hurting anything either so I guess I'll keep at it.,8/28/2024,3.0,Yes,0,0.3177,0.084,0.046,0.87,0.011572062037885189,0.04587233066558838,0.00885178241878748,0.003428948577493429,0.8935760855674744,0.02235340140759945,0.01434539258480072
9,"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amazon Customer,Love BUT,"Loved this product. The first one I ordered I saw great results so I ordered a second. When I opened the cap, it had a weird smell like mildew. I didn’t feel like the product was working so I ordered another thinking maybe I had gotten a bad batch, but the third one came and has the same mildew smell. Extremely weird. I have stopped using it b/c of this. I really wish this wasn’t the case b/c I really liked it.",7/29/2024,3.0,Yes,2,0.8494,0.198,0.1,0.702,0.003803401254117489,0.8894187211990356,0.023530451580882072,0.008303753100335598,0.04440245032310486,0.007843525148928165,0.02269771322607994
